,category,categoryId,categoryName,categoryUrl,foodImageUrl,genre,mediumImageUrl,nickname,pickup,rank,recipeCost,recipeDescription,recipeId,recipeIndication,recipeMaterial,recipePublishday,recipeTitle,recipeUrl,shop,smallImageUrl,中華,他,和食,洋食
2553,3.0,2155.0,豆腐の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2155/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/35292139f24e47a54f40a802d77dadd81044c7bc.15.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/35292139f24e47a54f40a802d77dadd81044c7bc.15.9.3.3.jpg?thum=54,♡あいあい♡,0.0,3.0,100円以下,"わかめと豆腐って最高な組み合わせですよね♪( ´▽｀)
簡単に作れる、ほっとする味噌汁の作り方です♡",1950020823.0,約10分,"['水', '生わかめ/乾燥わかめ', '豆腐', '味噌', '顆粒だし']",2020/11/19 17:00:15,♡簡単汁物♪わかめと豆腐の味噌汁♡,https://recipe.rakuten.co.jp/recipe/1950020823/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/35292139f24e47a54f40a802d77dadd81044c7bc.15.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2554,3.0,2155.0,豆腐の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2155/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4db2c4c38c589dd43d3939c69299936afa331ef1.21.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4db2c4c38c589dd43d3939c69299936afa331ef1.21.9.3.3.jpg?thum=54,今日の料理人,0.0,4.0,300円前後,豆腐だぜー,1580043757.0,約10分,"['豆腐', '味噌', '水', 'ワカメ', '油揚げ']",2020/12/01 18:36:00,豆腐と油揚げの味噌汁,https://recipe.rakuten.co.jp/recipe/1580043757/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4db2c4c38c589dd43d3939c69299936afa331ef1.21.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2555,3.0,2151.0,大根の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2151/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a228d2fecfda9c6f4247c98c091103c7bfbb8ccb.93.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a228d2fecfda9c6f4247c98c091103c7bfbb8ccb.93.9.3.3.jpg?thum=54,むにぷう,0.0,1.0,指定なし,食べ応えのある味噌汁です☆,1750082127.0,約15分,"['大根', '玉ねぎ', 'にんじん', 'じゃがいも', 'ほんだし', '水', '味噌']",2020/12/02 20:47:59,大根入り野菜沢山味噌汁,https://recipe.rakuten.co.jp/recipe/1750082127/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a228d2fecfda9c6f4247c98c091103c7bfbb8ccb.93.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2556,3.0,2151.0,大根の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2151/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/f623b3ae4937d4acf7dce00de148e8b9f8c00e9c.45.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/f623b3ae4937d4acf7dce00de148e8b9f8c00e9c.45.9.3.3.jpg?thum=54,mimi2385,0.0,2.0,100円以下,ほっとするお味噌汁,1100030071.0,5分以内,"['大根', '干し椎茸のつけ汁', '味噌だし入り', 'タンサン', '油揚げの冷凍保存解凍方法']",2020/12/03 18:52:20,大根と油揚げのお味噌汁,https://recipe.rakuten.co.jp/recipe/1100030071/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/f623b3ae4937d4acf7dce00de148e8b9f8c00e9c.45.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2557,3.0,2151.0,大根の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2151/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/771e93d7c1343066af7155f12143f46c91dc178d.57.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/771e93d7c1343066af7155f12143f46c91dc178d.57.9.3.3.jpg?thum=54,京たまご8836,0.0,3.0,100円以下,小松菜と大根をあわせてお味噌汁にしました♪小松菜の苦味と、大根の風味がちょっと大人な味♪,1460035598.0,約10分,"['大根', '小松菜', '油揚げ', '水', '本だし', '味噌']",2020/09/18 16:49:38,小松菜と大根の味噌汁♪,https://recipe.rakuten.co.jp/recipe/1460035598/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/771e93d7c1343066af7155f12143f46c91dc178d.57.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2558,3.0,2151.0,大根の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2151/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b59808e767b8e3b6aa298f87a7574bf5737d89e8.71.2.3.2.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b59808e767b8e3b6aa298f87a7574bf5737d89e8.71.2.3.2.jpg?thum=54,sweet sweet ♡,0.0,4.0,100円以下,"大根は煮ると時間がかかりますが、あらかじめ冷凍しておくと下ごしらえや煮る時間が減ります✧˖°
レンジも使って時短にしました✧˖°",1590023850.0,約10分,"['大根※イチョウ切り', '塩わかめ', '♡和風顆粒だし', '♡水', '味噌']",2020/12/01 14:42:34,時短ꕤ わかめと大根の味噌汁✧˖°,https://recipe.rakuten.co.jp/recipe/1590023850/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b59808e767b8e3b6aa298f87a7574bf5737d89e8.71.2.3.2.jpg?thum=55,0.0,0.0,1.0,0.0
2559,3.0,2156.0,油揚げの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2156/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/48bf91c5a94e4ffbe9572bc580221a636d360f72.37.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/48bf91c5a94e4ffbe9572bc580221a636d360f72.37.9.3.3.jpg?thum=54,いち、に、しゃーん,0.0,4.0,100円以下,家にあるもので簡単味噌汁☆,1440031126.0,約15分,"['大根', '油揚げ', '乾燥わかめ', '水', 'ほんだし', '味噌']",2020/11/11 12:36:38,大根、油揚げ、わかめの味噌汁☆,https://recipe.rakuten.co.jp/recipe/1440031126/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/48bf91c5a94e4ffbe9572bc580221a636d360f72.37.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2560,3.0,2150.0,玉ねぎの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2150/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/f04c6fe28c4573683debff5d6cae578f5807bc78.69.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/f04c6fe28c4573683debff5d6cae578f5807bc78.69.9.3.3.jpg?thum=54,y_♡,0.0,2.0,100円以下,"本日のお味噌汁です！
発酵食品を摂取して健やかな一日をお過ごしください♡",1470023926.0,5分以内,"['玉ねぎ', 'わかめ', 'お出汁(顆粒、粉出汁OKです♡)', '味噌(だし入り味噌OKです♡)']",2020/12/02 10:29:35,♡ 玉ねぎの味噌汁 ♡,https://recipe.rakuten.co.jp/recipe/1470023926/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/f04c6fe28c4573683debff5d6cae578f5807bc78.69.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2561,3.0,2150.0,玉ねぎの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2150/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/2b54da03838eb21e85a524a6cf8ad05ed211a4e2.73.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/2b54da03838eb21e85a524a6cf8ad05ed211a4e2.73.9.3.3.jpg?thum=54,mamacream,0.0,3.0,100円以下,朝食にいかがでしょうか？,1370018294.0,約15分,"['エリンギ', '玉ねぎ', 'バター', '♡水', '♡和風顆粒だし', '☆味噌', '☆赤だし味噌']",2020/12/04 05:02:44,エリンギと玉ねぎのバター入りお味噌汁⭐,https://recipe.rakuten.co.jp/recipe/1370018294/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/2b54da03838eb21e85a524a6cf8ad05ed211a4e2.73.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2562,3.0,2150.0,玉ねぎの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2150/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5e488976270ff179e56781a7984ad4e3c17d16a9.83.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5e488976270ff179e56781a7984ad4e3c17d16a9.83.9.3.3.jpg?thum=54,iinu,0.0,4.0,100円以下,夕食にどうぞ！,1800025331.0,約10分,"['玉ねぎ★', '乾燥わかめ', '顆粒だし★', '味噌', '水']",2020/11/26 09:35:15,玉ねぎとわかめの味噌汁,https://recipe.rakuten.co.jp/recipe/1800025331/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5e488976270ff179e56781a7984ad4e3c17d16a9.83.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2563,3.0,2152.0,キャベツの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2152/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5660d76c367f4239dafd1e81b773941b8ac3dd3a.86.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5660d76c367f4239dafd1e81b773941b8ac3dd3a.86.2.3.2.jpg?thum=54,☆ゆぅ♪☆,0.0,1.0,100円以下,"肉団子が入った食べ応えのあるスープです。

朝10分以内でできるスープジャー レシピシリーズ！
ほとんど包丁やフライパン、特別な調味料使わずできます。",1890016164.0,約10分,"['水', '鶏がらスープの素', '肉団子', 'キャベツ', 'にんじん', '乾燥ゆず', 'こしょう']",2020/02/27 13:05:34,朝ラク☆肉団子スープ☆スープジャー,https://recipe.rakuten.co.jp/recipe/1890016164/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5660d76c367f4239dafd1e81b773941b8ac3dd3a.86.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
2564,3.0,2152.0,キャベツの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2152/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ef60bb556b76978e40a23c62d33a098c22c898db.33.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ef60bb556b76978e40a23c62d33a098c22c898db.33.9.3.3.jpg?thum=54,あやめぇ,0.0,2.0,100円以下,生姜入でポカポカ,1210017736.0,約15分,"['水', '味噌', 'ほんだし', 'キャベツ', 'すりおろし生姜']",2020/11/30 05:32:13,キャベツと生姜の味噌汁,https://recipe.rakuten.co.jp/recipe/1210017736/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ef60bb556b76978e40a23c62d33a098c22c898db.33.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2565,3.0,2152.0,キャベツの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2152/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a2409aefb0fb0e62e1ff13edd7d596caa588587f.21.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a2409aefb0fb0e62e1ff13edd7d596caa588587f.21.9.3.3.jpg?thum=54,あやのこうじみそまろ,0.0,3.0,指定なし,食物繊維とタンパク質がたっぷりとれるお味噌汁。,1040024689.0,約10分,"['キャベツの葉', '油揚げ', '水', 'ほんだし', '味噌']",2020/12/04 18:08:58,キャベツと油揚げの味噌汁,https://recipe.rakuten.co.jp/recipe/1040024689/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a2409aefb0fb0e62e1ff13edd7d596caa588587f.21.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2567,3.0,2157.0,じゃがいもの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2157/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b69f11e6446c93d2ba6b7ed10fc6ab4fd64c9069.60.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b69f11e6446c93d2ba6b7ed10fc6ab4fd64c9069.60.9.3.3.jpg?thum=54,ドレミ3,0.0,2.0,100円以下,お味噌汁で温まりましょう♪,1470023453.0,約30分,"['じゃがいも', '大根の葉', '乾燥ワカメ', '水', 'だし入り味噌']",2020/11/01 19:09:46,じゃがいも☆大根の葉☆ワカメのお味噌汁,https://recipe.rakuten.co.jp/recipe/1470023453/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b69f11e6446c93d2ba6b7ed10fc6ab4fd64c9069.60.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2568,3.0,2157.0,じゃがいもの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2157/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/daf054cccad0675ecc92a2bcc13c3db2186519e9.23.2.3.2.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/daf054cccad0675ecc92a2bcc13c3db2186519e9.23.2.3.2.jpg?thum=54,にゃんころもち子,0.0,3.0,300円前後,具沢山の豚汁は身も心も温まります♪作った翌日は味が染みて美味しいので多めに作るのがおススメです。,1480012278.0,約30分,"['豚バラ肉（薄切り）', '大根', 'にんじん', 'ごぼう', 'じゃがいも', 'こんにゃく', '長ネギ（白ネギ）', '木綿豆腐', 'だし汁', '味噌', '酒', 'ごま油', '小ネギ・一味唐辛子など']",2019/11/15 10:40:15,具沢山のほっこり豚汁,https://recipe.rakuten.co.jp/recipe/1480012278/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/daf054cccad0675ecc92a2bcc13c3db2186519e9.23.2.3.2.jpg?thum=55,0.0,0.0,1.0,0.0
2569,3.0,2157.0,じゃがいもの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2157/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/50934efa5cc13cf7bacd7900a6a3b3b68458262b.31.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/50934efa5cc13cf7bacd7900a6a3b3b68458262b.31.9.3.3.jpg?thum=54,りゅう1ママ,0.0,4.0,300円前後,妊婦で塩分控えめにしたいけど、お味噌汁が飲みたかったので、野菜多めで作りました＼(^o^)／,1310017354.0,約30分,"['水', '玉ねぎ', '人参', 'じゃがいも', 'ネギ', 'ほうれん草', '豆腐', 'みそ', '和風出汁の素']",2020/11/30 11:43:17,塩分控えめ！野菜たっぷりお味噌汁♪,https://recipe.rakuten.co.jp/recipe/1310017354/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/50934efa5cc13cf7bacd7900a6a3b3b68458262b.31.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2570,3.0,1357.0,なすの味噌汁,https://recipe.rakuten.co.jp/category/17-159-1357/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/542a336326bd5e4c9bb6b2fa107d63dde86ad770.83.2.3.2.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/542a336326bd5e4c9bb6b2fa107d63dde86ad770.83.2.3.2.jpg?thum=54,えだまめ大好き！,0.0,1.0,100円以下,なすとほうれん草で栄養満点！,1810005908.0,約10分,"['なす', 'ほうれん草', '味噌', '本だし', '水']",2012/04/15 09:30:48,我が家の味噌汁★なすとほうれん草,https://recipe.rakuten.co.jp/recipe/1810005908/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/542a336326bd5e4c9bb6b2fa107d63dde86ad770.83.2.3.2.jpg?thum=55,0.0,0.0,1.0,0.0
2571,3.0,1357.0,なすの味噌汁,https://recipe.rakuten.co.jp/category/17-159-1357/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/357ab70022f7de6be658cf0135edc5b5cbbdf062.52.2.3.2.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/357ab70022f7de6be658cf0135edc5b5cbbdf062.52.2.3.2.jpg?thum=54,momotarou1234,0.0,3.0,100円以下,柔らかい茄子と甘い玉ねぎの美味しいお味噌汁です♪,1180003887.0,約10分,"['茄子', '玉ねぎ', '味噌', 'ダシの素']",2012/08/21 00:41:39,茄子と玉ねぎのお味噌汁,https://recipe.rakuten.co.jp/recipe/1180003887/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/357ab70022f7de6be658cf0135edc5b5cbbdf062.52.2.3.2.jpg?thum=55,0.0,0.0,1.0,0.0
2572,3.0,1357.0,なすの味噌汁,https://recipe.rakuten.co.jp/category/17-159-1357/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/768eff0638b7988f328e11f3064f3bbded4134b0.91.2.3.2.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/768eff0638b7988f328e11f3064f3bbded4134b0.91.2.3.2.jpg?thum=54,みゅうしろ,0.0,4.0,100円以下,すぐできます！,1190016190.0,約10分,"['だし汁', '茄子', 'キャベツ', '味噌']",2017/06/08 21:37:52,キャベツと茄子の味噌汁,https://recipe.rakuten.co.jp/recipe/1190016190/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/768eff0638b7988f328e11f3064f3bbded4134b0.91.2.3.2.jpg?thum=55,0.0,0.0,1.0,0.0
2573,3.0,2154.0,白菜の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2154/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e3242293df608ee8aaa156a88d78fb6c77966018.83.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e3242293df608ee8aaa156a88d78fb6c77966018.83.9.3.3.jpg?thum=54,iinu,0.0,1.0,100円以下,夕食にどうぞ！,1800025352.0,約10分,"['白菜★', '乾燥わかめ', '水', '味噌', '顆粒だし★']",2020/11/29 00:35:41,白菜とわかめの味噌汁,https://recipe.rakuten.co.jp/recipe/1800025352/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e3242293df608ee8aaa156a88d78fb6c77966018.83.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2574,3.0,2154.0,白菜の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2154/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e396898b1a9a7a01fe8fc086f9c9684890af87f6.99.2.3.2.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e396898b1a9a7a01fe8fc086f9c9684890af87f6.99.2.3.2.jpg?thum=54,大福・あんこ,0.0,2.0,100円以下,豆腐と白菜が入った味噌汁です♪,1690013717.0,約15分,"['絹ごし豆腐', '白菜', '水', 'だしの素', '味噌']",2019/11/11 19:37:13,豆腐と白菜の味噌汁,https://recipe.rakuten.co.jp/recipe/1690013717/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e396898b1a9a7a01fe8fc086f9c9684890af87f6.99.2.3.2.jpg?thum=55,0.0,0.0,1.0,0.0
2575,3.0,2154.0,白菜の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2154/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/c3a008af168b87f019332218ec5d474679e75a6e.45.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/c3a008af168b87f019332218ec5d474679e75a6e.45.9.3.3.jpg?thum=54,梨花*,0.0,3.0,100円以下,朝御飯に♪,1080029729.0,5分以内,"['白菜の葉', '油揚げ', '刻み葱', '水', '花かつお', '味噌']",2020/11/18 22:35:07,白菜と油揚げと葱のお味噌汁,https://recipe.rakuten.co.jp/recipe/1080029729/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/c3a008af168b87f019332218ec5d474679e75a6e.45.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2576,3.0,2154.0,白菜の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2154/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4069eff2329cadf35550f3388834963393be14ac.55.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4069eff2329cadf35550f3388834963393be14ac.55.9.3.3.jpg?thum=54,km_km,0.0,4.0,300円前後,旬の白菜をたっぷり使って♪,1600038744.0,約15分,"['白菜', '薄揚げ', '水', '顆粒だし', '味噌']",2020/12/02 11:56:28,白菜と薄揚げの味噌汁,https://recipe.rakuten.co.jp/recipe/1600038744/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4069eff2329cadf35550f3388834963393be14ac.55.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2577,3.0,2149.0,かぶの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2149/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/161deb3b488bbe17b581becc297155ec1e1df5fb.90.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/161deb3b488bbe17b581becc297155ec1e1df5fb.90.9.3.3.jpg?thum=54,yoshihisa?,0.0,1.0,100円以下,あっさりした味です。,1330043303.0,5分以内,"['カブ', 'チンゲン菜', '油揚げ', '水', '味噌']",2020/11/29 14:12:25,カブとチンゲン菜の味噌汁,https://recipe.rakuten.co.jp/recipe/1330043303/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/161deb3b488bbe17b581becc297155ec1e1df5fb.90.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2578,3.0,2149.0,かぶの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2149/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/7d173a342d5076dab9679dbf3c244e5278586d4d.81.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/7d173a342d5076dab9679dbf3c244e5278586d4d.81.9.3.3.jpg?thum=54,*.かんたんレシピ*.,0.0,2.0,100円以下,簡単,1370018395.0,約10分,"['かぶ', '人参', '白菜', '水', 'みそ']",2020/12/05 22:03:39,かぶ・人参・白菜の味噌汁,https://recipe.rakuten.co.jp/recipe/1370018395/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/7d173a342d5076dab9679dbf3c244e5278586d4d.81.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2579,3.0,2149.0,かぶの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2149/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/92e8cf556054b14c4be9d14a9e16394309bcb65d.95.2.3.2.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/92e8cf556054b14c4be9d14a9e16394309bcb65d.95.2.3.2.jpg?thum=54,4045g,0.0,3.0,指定なし,かぶの葉も入れて～(*´∀｀*),1010030772.0,約10分,"['サバ缶(水煮)', 'かぶ', 'ほんだし', '味噌', '水']",2020/03/20 16:57:34,サバ缶とかぶのお味噌汁,https://recipe.rakuten.co.jp/recipe/1010030772/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/92e8cf556054b14c4be9d14a9e16394309bcb65d.95.2.3.2.jpg?thum=55,0.0,0.0,1.0,0.0
2580,3.0,2149.0,かぶの味噌汁,https://recipe.rakuten.co.jp/category/17-159-2149/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/cc76e9c738f0768ee87b25928bc70dedcd39ca5b.64.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/cc76e9c738f0768ee87b25928bc70dedcd39ca5b.64.9.3.3.jpg?thum=54,yuri**cafe,0.0,4.0,100円以下,"毎日のご飯にかかせないお味噌汁。
かぶを使って簡単に作りました。",1050020533.0,約15分,"['かぶ', 'だし入り味噌', '水']",2020/11/25 23:25:00,簡単！かぶの味噌汁,https://recipe.rakuten.co.jp/recipe/1050020533/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/cc76e9c738f0768ee87b25928bc70dedcd39ca5b.64.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2581,3.0,2158.0,ほうれん草の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2158/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8447710a30d2664084cb35df143344e0e684c5ec.02.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8447710a30d2664084cb35df143344e0e684c5ec.02.9.3.3.jpg?thum=54,naben,0.0,2.0,100円以下,舞茸おいしい,1950019504.0,5分以内,"['ほうれん草', '舞茸', '味噌', 'だし', '水']",2020/09/12 14:34:04,ほうれん草と舞茸の味噌汁,https://recipe.rakuten.co.jp/recipe/1950019504/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8447710a30d2664084cb35df143344e0e684c5ec.02.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
2582,3.0,2158.0,ほうれん草の味噌汁,https://recipe.rakuten.co.jp/category/17-159-2158/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/c8b7f77a134bc11e329952d0eb786499f474cf99.11.9.3.3.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/c8b7f77a134bc11e329952d0eb786499f474cf99.11.9.3.3.jpg?thum=54,はじゃじゃ,0.0,3.0,100円以下,鉄分が豊富なほうれん草が入ったお味噌汁です。,1300028966.0,約15分,"['豆腐', 'ほうれん草', 'ねぎ', '水', 'かつおだしの素', '味噌']",2020/12/06 22:05:36,豆腐とほうれん草とねぎの味噌汁,https://recipe.rakuten.co.jp/recipe/1300028966/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/c8b7f77a134bc11e329952d0eb786499f474cf99.11.9.3.3.jpg?thum=55,0.0,0.0,1.0,0.0
